Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
5,2012-08-31,84.25,3.638,5211.69,49.00,13.00,2799.14,2740.48,222.90,5.60,FALSE
5,2012-09-07,86.30,3.73,2797.26,1.90,9.61,968.75,2069.30,223.03,5.60,TRUE
5,2012-09-14,76.65,3.717,2027.18,4.00,4.55,1354.97,3535.01,223.17,5.60,FALSE
5,2012-09-21,71.09,3.721,3033.26,5.73,1.10,83.82,4579.05,223.37,5.60,FALSE
5,2012-09-28,78.33,3.666,1279.39,NA,0.55,425.98,1492.60,223.57,5.60,FALSE
5,2012-10-05,71.17,3.617,2048.94,NA,6.02,1121.58,2070.87,223.77,5.42,FALSE
5,2012-10-12,66.24,3.601,1355.87,NA,4.00,453.98,3562.36,223.97,5.42,FALSE
5,2012-10-19,69.17,3.594,908.91,NA,NA,NA,709.95,224.02,5.42,FALSE
5,2012-10-26,71.70,3.506,1547.61,1.74,NA,133.31,598.74,224.04,5.42,FALSE
5,2012-11-02,57.83,3.386,3526.61,1163.63,2.31,514.05,1555.50,224.06,5.42,FALSE
5,2012-11-09,64.61,3.314,2548.02,2037.54,1.95,303.93,1595.16,224.07,5.42,FALSE
5,2012-11-16,56.89,3.252,1631.01,-35.74,15.46,326.59,2310.83,224.11,5.42,FALSE
5,2012-11-23,59.07,3.211,310.95,NA,43319.43,46.61,372.22,224.16,5.42,TRUE
5,2012-11-30,56.20,3.207,2077.60,NA,2752.82,8.82,3349.59,224.21,5.42,FALSE
5,2012-12-07,66.13,3.198,2472.70,NA,68.00,105.14,2359.84,224.25,5.42,FALSE
5,2012-12-14,52.44,3.168,4007.50,NA,0.49,4.97,1108.47,224.31,5.42,FALSE
5,2012-12-21,58.63,3.098,1344.90,NA,15.00,NA,911.84,224.44,5.42,FALSE
5,2012-12-28,47.47,3.108,6052.63,13017.25,60.81,72.80,3503.26,224.56,5.42,TRUE
5,2013-01-04,41.77,3.161,878.13,10409.38,NA,NA,1390.98,224.68,5.49,FALSE
5,2013-01-11,49.50,3.243,2372.65,4414.85,1.04,37.36,1191.29,224.80,5.49,FALSE
5,2013-01-18,45.08,3.237,2752.63,1329.85,1.14,600.58,1769.01,224.83,5.49,FALSE
5,2013-01-25,57.05,3.227,1156.20,355.57,NA,54.20,808.87,224.83,5.49,FALSE
5,2013-02-01,58.99,3.244,4697.68,637.17,30.00,5803.02,970.80,224.83,5.49,FALSE
5,2013-02-08,59.05,3.417,21533.52,271.06,80.55,10897.89,4109.09,224.83,5.49,TRUE
5,2013-02-15,53.09,3.475,3763.73,742.56,NA,1112.05,4380.83,224.87,5.49,FALSE
5,2013-02-22,54.10,3.597,3229.38,166.06,NA,7.38,1731.25,225.01,5.49,FALSE
5,2013-03-01,49.47,3.711,3090.32,25.23,NA,18.75,4117.85,225.16,5.49,FALSE
5,2013-03-08,53.16,3.658,6476.98,41.80,2.00,1334.42,3081.47,225.30,5.49,FALSE
5,2013-03-15,58.01,3.622,2889.92,NA,1.00,412.01,1122.00,225.43,5.49,FALSE
5,2013-03-22,65.96,3.611,2722.96,NA,239.00,282.76,1476.38,225.51,5.49,FALSE
5,2013-03-29,53.25,3.606,3189.78,NA,167.64,23.38,1637.87,225.60,5.49,FALSE
5,2013-04-05,61.88,3.583,9023.29,927.32,170.24,405.30,-185.17,225.68,5.28,FALSE
5,2013-04-12,62.36,3.529,1352.02,376.67,7.60,184.54,1703.57,225.77,5.28,FALSE
5,2013-04-19,67.43,3.451,884.75,NA,34.20,21.11,895.18,225.77,5.28,FALSE
5,2013-04-26,60.44,3.417,222.75,NA,28.00,12.41,524.75,225.77,5.28,FALSE
5,2013-05-03,67.55,3.386,2933.78,5.00,25.50,773.23,1252.00,NA,NA,FALSE
5,2013-05-10,65.52,3.392,1023.40,192.00,11.50,107.83,2743.05,NA,NA,FALSE
5,2013-05-17,71.38,3.454,3993.06,111.00,NA,290.94,2145.91,NA,NA,FALSE
5,2013-05-24,77.84,3.494,1717.87,55.00,365.88,517.77,1281.43,NA,NA,FALSE
5,2013-05-31,78.26,3.466,2062.59,48.00,144.73,NA,796.61,NA,NA,FALSE
5,2013-06-07,78.40,3.439,4459.39,34.03,46.17,2003.25,1993.02,NA,NA,FALSE
5,2013-06-14,80.76,3.431,623.45,25.93,111.81,596.15,951.43,NA,NA,FALSE
5,2013-06-21,83.85,3.479,1522.62,23.42,69.96,411.46,2674.62,NA,NA,FALSE
5,2013-06-28,86.09,3.495,1440.24,94.84,1.50,428.80,1431.38,NA,NA,FALSE
5,2013-07-05,82.06,3.422,2254.18,203.04,469.36,1970.46,616.95,NA,NA,FALSE
5,2013-07-12,85.75,3.4,1621.68,62.35,15.80,561.83,1684.25,NA,NA,FALSE
5,2013-07-19,79.73,3.556,744.92,64.71,13.25,188.40,2151.64,NA,NA,FALSE
5,2013-07-26,84.16,3.62,131.42,35.39,0.09,NA,948.51,NA,NA,FALSE
6,2010-02-05,40.43,2.572,NA,NA,NA,NA,NA,212.62,7.26,FALSE
6,2010-02-12,40.57,2.548,NA,NA,NA,NA,NA,212.77,7.26,TRUE
6,2010-02-19,43.58,2.514,NA,NA,NA,NA,NA,212.82,7.26,FALSE
6,2010-02-26,47.10,2.561,NA,NA,NA,NA,NA,212.85,7.26,FALSE
6,2010-03-05,49.63,2.625,NA,NA,NA,NA,NA,212.87,7.26,FALSE
6,2010-03-12,58.82,2.667,NA,NA,NA,NA,NA,212.90,7.26,FALSE
6,2010-03-19,56.55,2.72,NA,NA,NA,NA,NA,212.74,7.26,FALSE
6,2010-03-26,53.74,2.732,NA,NA,NA,NA,NA,212.53,7.26,FALSE
6,2010-04-02,64.94,2.719,NA,NA,NA,NA,NA,212.33,7.09,FALSE
6,2010-04-09,66.15,2.77,NA,NA,NA,NA,NA,212.13,7.09,FALSE
6,2010-04-16,65.68,2.808,NA,NA,NA,NA,NA,211.99,7.09,FALSE
6,2010-04-23,64.11,2.795,NA,NA,NA,NA,NA,211.94,7.09,FALSE
6,2010-04-30,68.91,2.78,NA,NA,NA,NA,NA,211.89,7.09,FALSE
6,2010-05-07,73.68,2.835,NA,NA,NA,NA,NA,211.84,7.09,FALSE
6,2010-05-14,74.95,2.854,NA,NA,NA,NA,NA,211.84,7.09,FALSE
6,2010-05-21,74.80,2.826,NA,NA,NA,NA,NA,212.13,7.09,FALSE
6,2010-05-28,78.89,2.759,NA,NA,NA,NA,NA,212.41,7.09,FALSE
6,2010-06-04,79.44,2.705,NA,NA,NA,NA,NA,212.70,7.09,FALSE
6,2010-06-11,81.81,2.668,NA,NA,NA,NA,NA,212.98,7.09,FALSE
6,2010-06-18,83.89,2.637,NA,NA,NA,NA,NA,212.98,7.09,FALSE
6,2010-06-25,84.20,2.653,NA,NA,NA,NA,NA,212.86,7.09,FALSE
6,2010-07-02,80.34,2.669,NA,NA,NA,NA,NA,212.75,6.97,FALSE
6,2010-07-09,80.93,2.642,NA,NA,NA,NA,NA,212.63,6.97,FALSE
6,2010-07-16,83.75,2.623,NA,NA,NA,NA,NA,212.62,6.97,FALSE
6,2010-07-23,83.90,2.608,NA,NA,NA,NA,NA,212.76,6.97,FALSE
6,2010-07-30,81.37,2.64,NA,NA,NA,NA,NA,212.89,6.97,FALSE
6,2010-08-06,86.61,2.627,NA,NA,NA,NA,NA,213.03,6.97,FALSE
6,2010-08-13,86.83,2.692,NA,NA,NA,NA,NA,213.17,6.97,FALSE
6,2010-08-20,87.36,2.664,NA,NA,NA,NA,NA,213.13,6.97,FALSE
6,2010-08-27,85.71,2.619,NA,NA,NA,NA,NA,213.09,6.97,FALSE
6,2010-09-03,82.15,2.577,NA,NA,NA,NA,NA,213.05,6.97,FALSE
6,2010-09-10,78.78,2.565,NA,NA,NA,NA,NA,213.01,6.97,TRUE
6,2010-09-17,81.78,2.582,NA,NA,NA,NA,NA,213.04,6.97,FALSE
6,2010-09-24,76.49,2.624,NA,NA,NA,NA,NA,213.12,6.97,FALSE
6,2010-10-01,70.69,2.603,NA,NA,NA,NA,NA,213.19,7.01,FALSE
6,2010-10-08,65.21,2.633,NA,NA,NA,NA,NA,213.27,7.01,FALSE
6,2010-10-15,68.93,2.72,NA,NA,NA,NA,NA,213.33,7.01,FALSE
6,2010-10-22,70.97,2.725,NA,NA,NA,NA,NA,213.38,7.01,FALSE
6,2010-10-29,70.39,2.716,NA,NA,NA,NA,NA,213.43,7.01,FALSE
6,2010-11-05,59.90,2.689,NA,NA,NA,NA,NA,213.48,7.01,FALSE
6,2010-11-12,62.11,2.728,NA,NA,NA,NA,NA,213.53,7.01,FALSE
6,2010-11-19,52.99,2.771,NA,NA,NA,NA,NA,213.41,7.01,FALSE
6,2010-11-26,65.79,2.735,NA,NA,NA,NA,NA,213.27,7.01,TRUE
6,2010-12-03,52.30,2.708,NA,NA,NA,NA,NA,213.12,7.01,FALSE
6,2010-12-10,48.46,2.843,NA,NA,NA,NA,NA,212.98,7.01,FALSE
6,2010-12-17,52.24,2.869,NA,NA,NA,NA,NA,212.92,7.01,FALSE
6,2010-12-24,55.07,2.886,NA,NA,NA,NA,NA,212.92,7.01,FALSE
6,2010-12-31,49.14,2.943,NA,NA,NA,NA,NA,212.91,7.01,TRUE
6,2011-01-07,47.78,2.976,NA,NA,NA,NA,NA,212.91,6.86,FALSE
6,2011-01-14,38.37,2.983,NA,NA,NA,NA,NA,212.97,6.86,FALSE
6,2011-01-21,46.20,3.016,NA,NA,NA,NA,NA,213.34,6.86,FALSE
6,2011-01-28,44.98,3.01,NA,NA,NA,NA,NA,213.71,6.86,FALSE
6,2011-02-04,40.59,2.989,NA,NA,NA,NA,NA,214.09,6.86,FALSE
6,2011-02-11,39.38,3.022,NA,NA,NA,NA,NA,214.46,6.86,TRUE
6,2011-02-18,59.61,3.045,NA,NA,NA,NA,NA,214.78,6.86,FALSE
6,2011-02-25,62.86,3.065,NA,NA,NA,NA,NA,215.07,6.86,FALSE
6,2011-03-04,60.45,3.288,NA,NA,NA,NA,NA,215.36,6.86,FALSE
6,2011-03-11,57.71,3.459,NA,NA,NA,NA,NA,215.65,6.86,FALSE
6,2011-03-18,65.07,3.488,NA,NA,NA,NA,NA,215.90,6.86,FALSE
6,2011-03-25,70.83,3.473,NA,NA,NA,NA,NA,216.14,6.86,FALSE
6,2011-04-01,62.25,3.524,NA,NA,NA,NA,NA,216.38,6.86,FALSE
6,2011-04-08,70.35,3.622,NA,NA,NA,NA,NA,216.62,6.86,FALSE
6,2011-04-15,73.17,3.743,NA,NA,NA,NA,NA,216.84,6.86,FALSE
6,2011-04-22,74.24,3.807,NA,NA,NA,NA,NA,217.01,6.86,FALSE
6,2011-04-29,75.27,3.81,NA,NA,NA,NA,NA,217.18,6.86,FALSE
6,2011-05-06,65.42,3.906,NA,NA,NA,NA,NA,217.35,6.86,FALSE
6,2011-05-13,76.95,3.899,NA,NA,NA,NA,NA,217.52,6.86,FALSE
6,2011-05-20,72.01,3.907,NA,NA,NA,NA,NA,217.29,6.86,FALSE
6,2011-05-27,80.83,3.786,NA,NA,NA,NA,NA,217.05,6.86,FALSE
6,2011-06-03,84.01,3.699,NA,NA,NA,NA,NA,216.82,6.86,FALSE
6,2011-06-10,84.49,3.648,NA,NA,NA,NA,NA,216.58,6.86,FALSE
6,2011-06-17,87.08,3.637,NA,NA,NA,NA,NA,216.54,6.86,FALSE
6,2011-06-24,85.51,3.594,NA,NA,NA,NA,NA,216.63,6.86,FALSE
6,2011-07-01,87.00,3.524,NA,NA,NA,NA,NA,216.73,6.93,FALSE
6,2011-07-08,88.36,3.48,NA,NA,NA,NA,NA,216.82,6.93,FALSE
6,2011-07-15,88.93,3.575,NA,NA,NA,NA,NA,216.90,6.93,FALSE
6,2011-07-22,88.06,3.651,NA,NA,NA,NA,NA,216.96,6.93,FALSE
6,2011-07-29,90.22,3.682,NA,NA,NA,NA,NA,217.02,6.93,FALSE
6,2011-08-05,91.46,3.684,NA,NA,NA,NA,NA,217.08,6.93,FALSE
6,2011-08-12,90.49,3.638,NA,NA,NA,NA,NA,217.14,6.93,FALSE
6,2011-08-19,89.26,3.554,NA,NA,NA,NA,NA,217.21,6.93,FALSE
6,2011-08-26,90.07,3.523,NA,NA,NA,NA,NA,217.27,6.93,FALSE
6,2011-09-02,91.22,3.533,NA,NA,NA,NA,NA,217.33,6.93,FALSE
6,2011-09-09,80.21,3.546,NA,NA,NA,NA,NA,217.40,6.93,TRUE
6,2011-09-16,84.94,3.526,NA,NA,NA,NA,NA,217.58,6.93,FALSE
6,2011-09-23,78.49,3.467,NA,NA,NA,NA,NA,217.92,6.93,FALSE
6,2011-09-30,82.51,3.355,NA,NA,NA,NA,NA,218.26,6.93,FALSE
6,2011-10-07,74.10,3.285,NA,NA,NA,NA,NA,218.60,6.55,FALSE
6,2011-10-14,71.24,3.274,NA,NA,NA,NA,NA,218.91,6.55,FALSE
6,2011-10-21,68.53,3.353,NA,NA,NA,NA,NA,219.07,6.55,FALSE
6,2011-10-28,69.51,3.372,NA,NA,NA,NA,NA,219.24,6.55,FALSE
6,2011-11-04,58.54,3.332,NA,NA,NA,NA,NA,219.40,6.55,FALSE
6,2011-11-11,61.33,3.297,12590.41,2173.66,123.20,3108.55,5416.96,219.56,6.55,FALSE
6,2011-11-18,63.89,3.308,4649.80,304.36,205.38,687.88,7949.26,219.79,6.55,FALSE
6,2011-11-25,62.78,3.236,429.03,171.88,83192.81,15.00,986.23,220.04,6.55,TRUE
6,2011-12-02,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53,220.29,6.55,FALSE
6,2011-12-09,43.64,3.158,5473.33,42.00,282.45,4436.51,11311.24,220.55,6.55,FALSE
6,2011-12-16,53.27,3.159,7070.01,27.00,603.98,508.56,4788.85,220.77,6.55,FALSE
6,2011-12-23,49.45,3.112,2143.54,55.54,1417.20,23.41,5336.50,220.95,6.55,FALSE
6,2011-12-30,46.80,3.129,6098.54,82881.16,326.68,814.58,2728.99,221.13,6.55,TRUE
6,2012-01-06,50.82,3.157,3220.17,32056.43,108.24,985.76,6650.63,221.31,6.13,FALSE
6,2012-01-13,48.33,3.261,4779.48,11967.81,65.72,575.13,4512.18,221.49,6.13,FALSE
6,2012-01-20,55.37,3.268,3413.91,1540.99,33.02,449.06,6587.63,221.58,6.13,FALSE
6,2012-01-27,53.95,3.29,1510.59,630.92,37.10,17.00,2641.90,221.68,6.13,FALSE
6,2012-02-03,57.45,3.36,36848.38,1772.68,161.55,28199.34,7151.33,221.77,6.13,FALSE
6,2012-02-10,48.58,3.409,12635.19,5694.76,68.45,8976.17,6779.43,221.86,6.13,TRUE
6,2012-02-17,49.03,3.51,13182.32,15299.89,12.82,6129.29,7603.05,222.03,6.13,FALSE
6,2012-02-24,59.17,3.555,9198.08,8878.31,10.60,642.13,5539.68,222.24,6.13,FALSE
6,2012-03-02,60.32,3.63,20243.99,618.72,14.35,9687.40,4968.92,222.45,6.13,FALSE
6,2012-03-09,57.89,3.669,7731.19,445.60,4.19,446.42,5729.67,222.67,6.13,FALSE
6,2012-03-16,62.80,3.734,7034.05,103.68,4.59,2231.64,2062.04,222.82,6.13,FALSE
6,2012-03-23,63.71,3.787,4928.84,57.72,10.95,664.80,3968.26,222.89,6.13,FALSE
6,2012-03-30,67.91,3.845,12063.62,6.78,16.50,1859.67,3535.25,222.97,6.13,FALSE
6,2012-04-06,71.60,3.891,9199.63,NA,24.60,4044.88,4314.27,223.04,5.96,FALSE
6,2012-04-13,71.29,3.891,4634.18,6968.14,18.04,1544.21,2875.46,223.12,5.96,FALSE
6,2012-04-20,68.64,3.877,2326.27,2591.86,14.79,81.42,3663.48,223.17,5.96,FALSE
6,2012-04-27,71.50,3.814,2564.41,1.49,15.54,9.94,2556.36,223.23,5.96,FALSE
6,2012-05-04,77.66,3.749,13643.53,266.00,117.27,5455.98,2773.56,223.28,5.96,FALSE
6,2012-05-11,72.66,3.688,10658.74,NA,133.22,3312.90,9700.64,223.33,5.96,FALSE
6,2012-05-18,70.50,3.63,6414.56,NA,52.03,495.43,2991.72,223.35,5.96,FALSE
6,2012-05-25,78.47,3.561,7694.17,NA,945.23,1331.90,4852.27,223.35,5.96,FALSE
6,2012-06-01,80.39,3.501,8267.68,16.00,441.83,1904.81,3517.55,223.35,5.96,FALSE
6,2012-06-08,80.50,3.452,11150.20,188.60,63.70,859.54,6294.81,223.36,5.96,FALSE
6,2012-06-15,82.10,3.393,7041.68,276.35,350.16,3373.11,5325.58,223.37,5.96,FALSE
6,2012-06-22,81.20,3.346,7253.03,312.35,160.51,3024.57,6806.11,223.41,5.96,FALSE
6,2012-06-29,87.35,3.286,3997.40,231.90,NA,262.44,4182.90,223.45,5.96,FALSE
6,2012-07-06,82.95,3.227,6087.24,254.90,205.95,3655.34,5715.69,223.49,5.67,FALSE
6,2012-07-13,80.27,3.256,8413.69,113.45,39.42,5516.18,2724.98,223.53,5.67,FALSE
6,2012-07-20,81.57,3.311,3762.14,148.95,18.43,3197.56,7560.36,223.54,5.67,FALSE
6,2012-07-27,85.78,3.407,7017.60,203.26,8.11,17151.91,3340.02,223.55,5.67,FALSE
6,2012-08-03,87.55,3.417,31765.22,141.14,19.13,15925.51,6069.02,223.56,5.67,FALSE
6,2012-08-10,87.04,3.494,5750.20,187.04,5.21,3920.14,7505.63,223.57,5.67,FALSE
6,2012-08-17,87.53,3.571,5433.03,171.64,0.01,4968.35,4940.37,223.65,5.67,FALSE
6,2012-08-24,79.03,3.62,5492.77,103.36,50.00,5268.21,6277.08,223.79,5.67,FALSE
6,2012-08-31,83.58,3.638,21801.35,111.57,16.74,15675.98,4002.59,223.92,5.67,FALSE
6,2012-09-07,86.33,3.73,14105.12,47.96,24.60,3040.62,3558.18,224.06,5.67,TRUE
6,2012-09-14,76.41,3.717,11072.87,22.00,6.01,3871.46,9997.93,224.20,5.67,FALSE
6,2012-09-21,70.81,3.721,8735.97,3.82,6.15,855.06,9092.57,224.40,5.67,FALSE
6,2012-09-28,77.82,3.666,4181.54,7.64,1.65,1952.69,2447.92,224.60,5.67,FALSE
6,2012-10-05,70.84,3.617,9663.09,NA,40.93,3720.00,5941.24,224.80,5.33,FALSE
6,2012-10-12,65.43,3.601,1905.34,NA,13.83,559.50,8706.87,225.01,5.33,FALSE
6,2012-10-19,69.68,3.594,1476.45,NA,3.10,31.32,4080.57,225.05,5.33,FALSE
6,2012-10-26,72.34,3.506,6827.59,53.07,NA,319.25,1881.27,225.07,5.33,FALSE
6,2012-11-02,58.38,3.386,13494.41,15350.17,34.79,5549.32,6682.40,225.09,5.33,FALSE
6,2012-11-09,66.68,3.314,10750.41,1244.27,11.32,524.64,4196.85,225.11,5.33,FALSE
6,2012-11-16,56.16,3.252,7849.78,146.12,64.70,957.54,8467.19,225.14,5.33,FALSE
6,2012-11-23,60.28,3.211,849.70,NA,112255.67,212.36,1963.40,225.19,5.33,TRUE
6,2012-11-30,56.18,3.207,4463.06,NA,3737.14,94.88,9459.61,225.24,5.33,FALSE
6,2012-12-07,64.25,3.198,11880.41,NA,426.00,3127.97,15254.23,225.29,5.33,FALSE
6,2012-12-14,51.31,3.168,5687.40,NA,83.26,469.15,6390.63,225.35,5.33,FALSE
6,2012-12-21,58.51,3.098,5511.30,35.96,240.32,10.00,4165.90,225.47,5.33,FALSE
6,2012-12-28,46.57,3.108,12663.68,52304.87,424.04,46.98,1668.09,225.59,5.33,TRUE
6,2013-01-04,40.46,3.161,2958.80,59362.30,27.18,24.85,4190.08,225.71,5.37,FALSE
6,2013-01-11,48.26,3.243,5510.29,33063.57,-0.86,693.10,3418.77,225.83,5.37,FALSE
6,2013-01-18,44.94,3.237,3311.95,1697.99,5.34,3.00,2403.96,225.86,5.37,FALSE
6,2013-01-25,57.35,3.227,1541.93,751.92,0.60,40.61,1107.60,225.86,5.37,FALSE
6,2013-02-01,58.57,3.244,12770.23,1088.16,434.80,17254.24,4436.09,225.86,5.37,FALSE
6,2013-02-08,60.55,3.417,64733.80,1335.25,240.30,34049.73,6567.44,225.86,5.37,TRUE
6,2013-02-15,53.36,3.475,20422.71,6289.09,203.00,19117.99,7911.90,225.90,5.37,FALSE
6,2013-02-22,54.57,3.597,12528.67,5392.98,29.98,270.37,3771.58,226.04,5.37,FALSE
6,2013-03-01,50.08,3.711,5999.24,578.17,2.00,155.00,5362.39,226.19,5.37,FALSE
6,2013-03-08,55.31,3.658,45591.46,212.69,79.91,8383.35,3778.90,226.33,5.37,FALSE
6,2013-03-15,59.18,3.622,8035.95,NA,8.69,613.44,3328.21,226.46,5.37,FALSE
6,2013-03-22,65.87,3.611,11497.72,NA,649.00,2351.98,2772.72,226.55,5.37,FALSE
6,2013-03-29,54.23,3.606,6162.80,NA,736.47,32.03,3690.59,226.63,5.37,FALSE
6,2013-04-05,61.40,3.583,13894.83,8546.67,635.55,1436.84,3152.22,226.72,5.29,FALSE
6,2013-04-12,63.11,3.529,5772.74,180.35,97.82,1027.37,3742.94,226.80,5.29,FALSE
6,2013-04-19,68.65,3.451,2218.26,9.04,95.20,13.38,1664.93,226.80,5.29,FALSE
6,2013-04-26,60.91,3.417,2848.95,NA,112.60,179.66,2553.43,226.80,5.29,FALSE
6,2013-05-03,68.17,3.386,11882.48,22.88,36.92,4788.84,2648.71,NA,NA,FALSE
6,2013-05-10,66.60,3.392,4028.93,321.90,53.47,537.54,11882.48,NA,NA,FALSE
6,2013-05-17,72.28,3.454,7729.62,190.96,9.50,1285.36,4751.30,NA,NA,FALSE
6,2013-05-24,78.46,3.494,5842.49,194.86,368.14,1000.80,7037.72,NA,NA,FALSE
6,2013-05-31,77.49,3.466,5849.58,251.75,413.12,1.92,3945.71,NA,NA,FALSE
6,2013-06-07,79.63,3.439,15657.52,1059.99,410.85,6795.91,7037.09,NA,NA,FALSE
6,2013-06-14,80.91,3.431,4061.92,651.60,693.25,3838.56,2825.36,NA,NA,FALSE
6,2013-06-21,83.53,3.479,6264.97,669.13,357.59,5171.26,6955.91,NA,NA,FALSE
6,2013-06-28,86.14,3.495,5463.09,1071.94,210.10,4666.78,8341.22,NA,NA,FALSE
6,2013-07-05,82.98,3.422,14374.85,4054.24,1126.23,9827.95,2385.16,NA,NA,FALSE
6,2013-07-12,85.91,3.4,13456.91,1783.40,114.92,1133.32,6330.81,NA,NA,FALSE
6,2013-07-19,79.11,3.556,2124.10,693.74,270.30,671.53,3867.01,NA,NA,FALSE
6,2013-07-26,84.42,3.62,543.69,798.02,16.05,70.40,2648.37,NA,NA,FALSE
7,2010-02-05,10.53,2.58,NA,NA,NA,NA,NA,189.38,9.01,FALSE
7,2010-02-12,25.90,2.572,NA,NA,NA,NA,NA,189.46,9.01,TRUE
7,2010-02-19,27.28,2.55,NA,NA,NA,NA,NA,189.53,9.01,FALSE
7,2010-02-26,24.91,2.586,NA,NA,NA,NA,NA,189.60,9.01,FALSE
7,2010-03-05,35.86,2.62,NA,NA,NA,NA,NA,189.67,9.01,FALSE
7,2010-03-12,27.25,2.684,NA,NA,NA,NA,NA,189.74,9.01,FALSE
7,2010-03-19,29.04,2.692,NA,NA,NA,NA,NA,189.73,9.01,FALSE
7,2010-03-26,23.33,2.717,NA,NA,NA,NA,NA,189.72,9.01,FALSE
7,2010-04-02,38.26,2.725,NA,NA,NA,NA,NA,189.70,8.96,FALSE
7,2010-04-09,33.79,2.75,NA,NA,NA,NA,NA,189.69,8.96,FALSE
7,2010-04-16,41.89,2.765,NA,NA,NA,NA,NA,189.66,8.96,FALSE
7,2010-04-23,43.07,2.776,NA,NA,NA,NA,NA,189.62,8.96,FALSE
7,2010-04-30,38.99,2.766,NA,NA,NA,NA,NA,189.58,8.96,FALSE
7,2010-05-07,40.07,2.771,NA,NA,NA,NA,NA,189.53,8.96,FALSE
7,2010-05-14,41.41,2.788,NA,NA,NA,NA,NA,189.49,8.96,FALSE
7,2010-05-21,46.60,2.776,NA,NA,NA,NA,NA,189.47,8.96,FALSE
7,2010-05-28,54.24,2.737,NA,NA,NA,NA,NA,189.45,8.96,FALSE
7,2010-06-04,53.63,2.7,NA,NA,NA,NA,NA,189.42,8.96,FALSE
7,2010-06-11,63.59,2.684,NA,NA,NA,NA,NA,189.40,8.96,FALSE
7,2010-06-18,52.70,2.674,NA,NA,NA,NA,NA,189.42,8.96,FALSE
7,2010-06-25,59.94,2.715,NA,NA,NA,NA,NA,189.45,8.96,FALSE
7,2010-07-02,61.31,2.728,NA,NA,NA,NA,NA,189.49,9.02,FALSE
7,2010-07-09,58.00,2.711,NA,NA,NA,NA,NA,189.52,9.02,FALSE
7,2010-07-16,62.19,2.699,NA,NA,NA,NA,NA,189.61,9.02,FALSE
7,2010-07-23,64.64,2.691,NA,NA,NA,NA,NA,189.77,9.02,FALSE
7,2010-07-30,66.07,2.69,NA,NA,NA,NA,NA,189.94,9.02,FALSE
7,2010-08-06,61.70,2.69,NA,NA,NA,NA,NA,190.10,9.02,FALSE
7,2010-08-13,60.13,2.723,NA,NA,NA,NA,NA,190.26,9.02,FALSE
7,2010-08-20,59.59,2.732,NA,NA,NA,NA,NA,190.29,9.02,FALSE
7,2010-08-27,57.57,2.731,NA,NA,NA,NA,NA,190.33,9.02,FALSE
7,2010-09-03,49.84,2.773,NA,NA,NA,NA,NA,190.36,9.02,FALSE
7,2010-09-10,48.50,2.78,NA,NA,NA,NA,NA,190.40,9.02,TRUE
7,2010-09-17,48.56,2.8,NA,NA,NA,NA,NA,190.47,9.02,FALSE
7,2010-09-24,47.55,2.793,NA,NA,NA,NA,NA,190.57,9.02,FALSE
7,2010-10-01,49.99,2.759,NA,NA,NA,NA,NA,190.67,9.14,FALSE
7,2010-10-08,44.13,2.745,NA,NA,NA,NA,NA,190.78,9.14,FALSE
7,2010-10-15,35.86,2.762,NA,NA,NA,NA,NA,190.86,9.14,FALSE
7,2010-10-22,36.84,2.762,NA,NA,NA,NA,NA,190.91,9.14,FALSE
7,2010-10-29,34.78,2.748,NA,NA,NA,NA,NA,190.95,9.14,FALSE
7,2010-11-05,49.44,2.729,NA,NA,NA,NA,NA,191.00,9.14,FALSE
7,2010-11-12,22.12,2.737,NA,NA,NA,NA,NA,191.04,9.14,FALSE
7,2010-11-19,25.56,2.758,NA,NA,NA,NA,NA,191.03,9.14,FALSE
7,2010-11-26,17.95,2.742,NA,NA,NA,NA,NA,191.01,9.14,TRUE
7,2010-12-03,21.88,2.712,NA,NA,NA,NA,NA,190.99,9.14,FALSE
7,2010-12-10,24.24,2.728,NA,NA,NA,NA,NA,190.97,9.14,FALSE
7,2010-12-17,20.74,2.778,NA,NA,NA,NA,NA,191.03,9.14,FALSE
7,2010-12-24,26.04,2.781,NA,NA,NA,NA,NA,191.14,9.14,FALSE
7,2010-12-31,13.76,2.829,NA,NA,NA,NA,NA,191.26,9.14,TRUE
7,2011-01-07,10.09,2.882,NA,NA,NA,NA,NA,191.37,8.82,FALSE
7,2011-01-14,11.32,2.911,NA,NA,NA,NA,NA,191.48,8.82,FALSE
7,2011-01-21,25.40,2.973,NA,NA,NA,NA,NA,191.57,8.82,FALSE
7,2011-01-28,10.11,3.008,NA,NA,NA,NA,NA,191.67,8.82,FALSE
7,2011-02-04,-2.06,3.011,NA,NA,NA,NA,NA,191.76,8.82,FALSE
7,2011-02-11,10.24,3.037,NA,NA,NA,NA,NA,191.86,8.82,TRUE
7,2011-02-18,17.30,3.051,NA,NA,NA,NA,NA,191.92,8.82,FALSE
7,2011-02-25,17.46,3.101,NA,NA,NA,NA,NA,191.96,8.82,FALSE
7,2011-03-04,21.84,3.232,NA,NA,NA,NA,NA,192.01,8.82,FALSE
7,2011-03-11,20.70,3.372,NA,NA,NA,NA,NA,192.06,8.82,FALSE
